CHR	START	END	POSCOLOR	PHENOTYPE
15	798676	800731	3	inviable
15	800972	802307	3	inviable
15	802552	803464	3	viable
15	803666	804200	3	viable
15	804376	804904	3	viable
15	805034	807023	3	inviable
15	807270	808104	3	viable
15	808256	810683	3	inviable
15	811007	811490	3	inviable
15	811670	812321	3	viable
15	812397	813708	3	inviable
15	813983	815717	3	inviable
15	815917	816931	3	inviable
15	817291	818332	3	inviable
15	818865	820155	3	viable
15	820453	820771	3	viable
15	821022	822291	3	viable
15	822590	824867	3	viable
15	825536	825932	3	viable
15	826384	827866	3	viable
15	828054	830574	3	viable
15	831061	832042	3	viable
15	832812	834192	3	inviable
15	834454	836431	3	viable
15	837673	838957	3	viable
15	839086	841069	3	viable
15	841332	841815	3	viable
15	842816	843641	3	inviable
15	843700	844630	3	viable
15	844994	845792	3	viable
15	846271	847129	3	inviable
15	847452	848142	3	viable
15	848477	849206	3	viable
15	849634	850051	3	viable
15	850279	850726	3	viable
15	850939	851839	3	inviable
15	852123	853077	3	viable
15	853356	854109	2	viable
15	855149	860258	3	viable
15	861174	865590	3	viable
15	865655	866582	3	viable
15	867097	867849	3	viable
15	868000	868147	3	viable
15	868339	868948	3	inviable
15	869207	869891	3	viable
15	870201	874068	3	viable
15	874745	875321	3	viable
15	875598	877035	3	viable
15	877232	877685	3	viable
15	878434	880672	3	viable
15	880964	882269	3	viable
15	882764	882839	3	N/A
15	882898	884131	3	viable
15	884513	887873	3	viable
15	888522	888750	3	viable
15	889021	889747	2	viable
15	889869	891432	3	viable
15	892733	894092	3	viable
15	894626	896387	3	viable
15	896827	898360	3	inviable
15	899058	899928	3	viable
15	900252	900768	3	N/A
15	901860	902874	3	viable
15	904759	905797	3	viable
15	906238	907555	3	viable
15	907728	907935	2	viable
15	909342	911442	3	viable
15	912821	913460	3	inviable
15	913621	915094	3	viable
15	916029	918288	3	viable
15	918608	921062	3	viable
15	921537	922905	3	viable
15	923234	925040	3	viable
15	925720	930442	3	inviable
15	930736	931081	3	viable
15	931802	936494	3	viable
15	936733	939349	3	inviable
15	939623	943385	3	viable
15	943655	944354	3	viable
15	944595	946005	3	viable
15	946235	949109	3	inviable
15	949772	953867	3	inviable
15	954343	956620	3	viable
15	956897	957986	3	viable
15	958364	958832	3	viable
15	959204	960182	3	inviable
15	960986	965978	3	inviable
15	966668	967625	3	viable
15	970577	975888	2	N/A
15	977196	978069	3	viable
15	981827	984782	3	viable
15	984944	986462	3	viable
15	986901	988782	3	viable
15	989788	992830	3	viable
15	992866	994855	3	viable
15	995020	996511	3	viable
15	997212	998241	3	viable
15	998455	1000828	3	inviable
15	1001149	1003225	3	viable
15	1005136	1006702	2	viable
15	1007220	1009113	3	viable
15	1009226	1009712	2	viable
15	1010160	1010886	3	viable
15	1011188	1012757	3	viable
15	1013243	1014821	3	viable
15	1015363	1017652	3	inviable
15	1017882	1018746	3	inviable
15	1020224	1023212	3	viable
15	1023463	1025572	3	viable
15	1026006	1026606	3	viable
15	1026842	1028045	3	viable
15	1028196	1028625	3	viable
15	1029185	1030994	3	inviable
15	1031491	1034182	3	viable
15	1034809	1036471	3	inviable
15	1036833	1039386	3	inviable
15	1039839	1041396	3	viable
15	1041680	1043042	3	viable
15	1045195	1045348	3	viable
15	1046225	1047800	3	viable
15	1049510	1051055	3	viable
15	1051289	1052927	3	viable
15	1055544	1057677	2	viable
15	1058422	1058587	2	N/A
15	1059530	1059989	2	viable
15	1060443	1061055	2	viable
15	1061563	1063645	2	viable
15	1065042	1065912	2	viable
15	1066838	1068533	2	viable
15	1069623	1070241	2	N/A
15	1071795	1072923	2	N/A
15	1074212	1076084	2	N/A
15	1076783	1077908	2	N/A
15	1078547	1079258	2	N/A
15	1080276	1081589	2	N/A
15	1082838	1083212	2	N/A
15	1084204	1084369	2	N/A
15	1085472	1090863	2	N/A
16	642	1122	2	N/A
16	1125	5667	2	N/A
16	7935	8427	2	N/A
16	9559	10870	2	N/A
16	11886	12597	2	N/A
16	13230	14355	2	N/A
16	15055	15355	2	N/A
16	15407	16868	2	N/A
16	17948	19079	2	N/A
16	22937	24698	2	viable
16	25086	26061	2	viable
16	26613	28164	3	viable
16	30078	30264	3	viable
16	30481	32800	3	viable
16	33012	34944	3	viable
16	35235	37842	3	viable
16	38168	38795	3	viable
16	39120	40074	3	inviable
16	41042	42866	3	viable
16	43285	44344	3	viable
16	44553	46506	3	viable
16	47335	48799	3	viable
16	49302	50955	3	viable
16	51246	52671	3	viable
16	53500	55153	2	viable
16	56747	58067	2	N/A
16	58068	62016	2	N/A
16	62563	62665	2	N/A
16	63278	63857	2	viable
16	64979	66614	3	viable
16	67724	68879	3	inviable
16	69484	70948	3	viable
16	71065	73006	3	viable
16	73365	73881	3	inviable
16	74311	74719	3	viable
16	75701	76239	2	N/A
16	76671	79353	3	viable
16	79713	82356	3	viable
16	82627	84196	3	viable
16	84511	85297	3	viable
16	85585	86947	3	viable
16	87016	88033	3	viable
16	88516	90313	3	inviable
16	90624	95109	3	inviable
16	95374	96258	2	viable
16	96498	98625	2	viable
16	99483	100083	3	viable
16	100495	101350	3	inviable
16	101610	102702	3	viable
16	103231	104644	3	inviable
16	104948	105440	2	viable
16	106171	106819	3	inviable
16	107274	108144	3	viable
16	108651	114312	3	inviable
16	115311	116484	3	viable
16	117066	117684	3	viable
16	118381	120028	3	inviable
16	120165	121167	3	viable
16	121766	125354	3	viable
16	126005	126443	3	viable
16	126636	128088	3	viable
16	128634	129138	3	viable
16	130161	132225	3	viable
16	133042	135421	3	viable
16	135789	136440	2	N/A
16	136749	138225	3	viable
16	138697	139406	2	inviable
16	139622	143171	3	inviable
16	143820	147126	3	viable
16	147415	148420	3	viable
16	148571	150191	3	viable
16	150613	151327	3	viable
16	151517	153149	3	viable
16	153494	154037	3	inviable
16	154292	156212	3	inviable
16	156492	157593	3	inviable
16	157841	159590	3	viable
16	159908	162338	3	viable
16	162634	163597	3	viable
16	164275	165757	2	inviable
16	166255	167395	3	viable
16	168090	169338	3	viable
16	169772	171155	3	viable
16	171483	171951	3	viable
16	172035	172755	3	viable
16	173566	174699	2	N/A
16	175042	175861	3	viable
16	176222	179018	3	viable
16	179276	181112	3	viable
16	181402	182545	3	viable
16	182657	183056	3	viable
16	183599	184679	3	viable
16	185319	187725	3	inviable
16	188309	188513	3	viable
16	189153	190980	3	viable
16	191405	192647	2	viable
16	193647	194142	3	viable
16	194514	195426	3	viable
16	195952	197788	3	viable
16	199094	199373	3	viable
16	199497	202536	3	viable
16	203420	204938	3	viable
16	205247	207644	3	viable
16	208156	209803	3	viable
16	212157	212781	2	viable
16	213044	213962	2	viable
16	216014	218363	3	viable
16	218747	220085	3	inviable
16	220169	222773	3	viable
16	223142	224033	3	viable
16	224355	225741	3	viable
16	226171	227371	3	viable
16	228313	228769	3	viable
16	229041	230838	3	inviable
16	231216	232506	3	viable
16	232595	237107	3	viable
16	237958	239077	2	viable
16	239352	241497	3	viable
16	241920	242700	3	viable
16	243208	244027	3	viable
16	244321	246220	2	viable
16	246989	250259	3	inviable
16	250909	251668	3	viable
16	252036	254310	3	N/A
16	254813	255758	3	viable
16	255915	256767	3	viable
16	257218	259336	3	viable
16	259716	260931	3	viable
16	261729	264192	3	inviable
16	264601	264697	3	N/A
16	265027	266101	3	viable
16	266182	267535	3	inviable
16	268187	270890	3	viable
16	271309	272191	3	viable
16	272296	272815	3	viable
16	273254	275864	3	viable
16	276164	277529	3	inviable
16	278397	279699	3	viable
16	280479	280923	3	viable
16	282121	282967	3	inviable
16	283466	286061	3	viable
16	287516	289034	3	viable
16	289671	291051	3	viable
16	291368	292427	3	viable
16	292819	296647	3	viable
16	297552	298047	3	viable
16	298573	299503	3	viable
16	299890	301228	3	viable
16	301715	302615	3	viable
16	303120	304011	3	inviable
16	304386	305055	3	viable
16	305411	306134	3	viable
16	306535	308221	2	inviable
16	308830	309604	3	viable
16	310209	312897	3	inviable
16	313387	316483	3	viable
16	316754	317513	3	inviable
16	317643	318945	3	viable
16	319228	320767	3	inviable
16	320964	321630	3	viable
16	322070	323741	3	viable
16	324026	324287	3	viable
16	324413	326264	3	viable
16	326627	327659	3	viable
16	327866	328730	3	inviable
16	329605	331696	3	viable
16	332102	335486	3	viable
16	335955	337143	3	viable
16	337438	338620	3	viable
16	339943	340942	3	viable
16	341070	344739	3	viable
16	345266	347389	3	viable
16	348445	348949	3	viable
16	349118	349862	2	viable
16	350196	352275	3	viable
16	352865	355412	3	viable
16	355699	357673	3	viable
16	358002	359406	3	viable
16	360208	361576	3	viable
16	361871	363359	3	viable
16	363522	364068	3	viable
16	364388	364727	3	viable
16	364951	366427	3	viable
16	366531	366735	3	viable
16	366926	368015	3	viable
16	368073	369441	3	viable
16	369841	370663	3	inviable
16	370977	372918	3	inviable
16	373792	375166	3	viable
16	375501	376950	3	viable
16	379122	381150	2	viable
16	381964	382990	3	viable
16	383454	384405	3	viable
16	384775	386446	3	viable
16	387066	393651	3	inviable
16	394037	396569	3	viable
16	396704	398105	2	inviable
16	398482	404083	3	inviable
16	405459	406041	3	viable
16	407068	407536	3	viable
16	408012	408744	3	viable
16	409370	410090	3	viable
16	410442	411282	3	inviable
16	413013	415359	3	inviable
16	415762	418024	3	viable
16	418511	420008	3	viable
16	420050	420518	3	viable
16	420947	422783	3	viable
16	422887	423892	3	viable
16	424217	425096	3	viable
16	425253	425847	3	viable
16	426232	427669	3	viable
16	427926	428652	3	viable
16	428713	429616	3	viable
16	429938	431366	3	inviable
16	432587	434087	3	viable
16	434522	435761	3	viable
16	437335	442742	2	N/A
16	444578	445028	2	viable
16	445844	450377	2	viable
16	451911	453057	2	viable
16	453432	453735	3	viable
16	453994	454990	3	viable
16	455758	456661	3	viable
16	457120	458458	3	viable
16	458798	459675	3	viable
16	459962	460556	3	viable
16	460781	461966	2	viable
16	462483	463839	3	viable
16	464400	465645	3	viable
16	465961	466258	3	viable
16	466646	466943	3	viable
16	467259	469653	3	viable
16	469938	471993	3	inviable
16	473042	474707	3	viable
16	475120	475741	3	viable
16	475995	479001	3	viable
16	479224	480172	3	viable
16	480181	480370	3	viable
16	480534	481065	3	viable
16	481430	481901	3	viable
16	482842	485683	3	viable
16	486711	487206	3	viable
16	487364	488207	3	viable
16	488889	491364	3	viable
16	492020	492932	3	viable
16	493542	495243	3	viable
16	495505	497716	3	viable
16	498095	499289	3	inviable
16	499664	500399	3	viable
16	500677	502183	2	viable
16	503516	504239	3	viable
16	504341	506312	3	viable
16	506696	509996	3	viable
16	511100	511661	3	viable
16	512315	514178	3	inviable
16	514513	517018	3	N/A
16	518736	520233	2	viable
16	521013	524955	3	inviable
16	525812	526883	3	viable
16	527546	528689	3	viable
16	528987	529350	3	viable
16	529722	533406	3	inviable
16	533644	534703	3	inviable
16	535017	535584	3	inviable
16	535822	538936	3	viable
16	539384	541967	3	viable
16	542084	543848	3	inviable
16	544630	548140	3	viable
16	548485	550303	3	viable
16	550634	551657	3	viable
16	552019	553405	3	viable
16	553629	554328	3	viable
16	554604	555726	3	viable
16	556376	557834	3	viable
16	558384	559932	3	viable
16	561506	563768	3	viable
16	564009	565041	3	viable
16	565789	566671	3	viable
16	567271	568996	3	viable
16	569338	571378	3	viable
16	573017	575099	3	viable
16	576551	577355	3	viable
16	577587	581196	3	inviable
16	583064	584042	2	N/A
16	584634	585585	3	viable
16	590285	591026	2	viable
16	592334	593069	2	inviable
16	593488	593917	3	viable
16	594475	596293	3	viable
16	596749	599548	3	inviable
16	599869	600214	3	viable
16	600651	603357	3	N/A
16	603913	607312	3	viable
16	608828	610031	3	viable
16	610480	612721	3	viable
16	613379	614558	3	inviable
16	615378	619011	3	viable
16	620427	621258	3	viable
16	623526	624199	3	viable
16	624471	626967	3	viable
16	627879	631242	3	viable
16	631514	633758	3	viable
16	634122	637221	3	viable
16	637381	639019	3	inviable
16	639524	640955	2	inviable
16	642207	643317	2	inviable
16	643835	645269	3	viable
16	645949	646150	3	N/A
16	646450	647038	3	viable
16	647304	648372	3	viable
16	648703	649918	3	inviable
16	650437	653662	2	viable
16	654571	654844	2	N/A
16	655142	656552	3	viable
16	656798	657341	3	viable
16	657528	658935	3	viable
16	659181	661050	3	inviable
16	661139	664673	3	viable
16	664959	665487	2	viable
16	665695	665974	3	viable
16	666279	667443	3	viable
16	667675	670870	3	inviable
16	671125	672139	3	inviable
16	672470	673493	3	viable
16	673750	674671	3	viable
16	674863	675631	3	viable
16	675979	676882	3	viable
16	677164	677638	3	viable
16	677814	678320	3	viable
16	679692	680796	3	viable
16	681212	682109	3	viable
16	682219	682774	3	viable
16	682943	684353	3	viable
16	684558	685437	3	viable
16	685897	687595	3	viable
16	688171	688804	2	viable
16	690106	691786	3	viable
16	691935	692418	3	viable
16	692798	694838	3	viable
16	695739	696819	3	viable
16	697149	698265	3	viable
16	698868	700011	3	viable
16	700593	701967	2	N/A
16	702116	703970	3	N/A
16	704227	704656	3	inviable
16	704853	706590	3	N/A
16	706971	708339	3	viable
16	708499	709828	3	inviable
16	710100	711135	3	inviable
16	711405	713028	3	inviable
16	713274	715938	3	viable
16	716158	718468	3	viable
16	719560	720424	3	viable
16	720636	720957	3	inviable
16	721039	724717	3	viable
16	724844	725144	3	viable
16	725393	728612	3	viable
16	728949	729528	3	viable
16	729790	730210	3	viable
16	730491	731016	3	viable
16	731226	731748	2	N/A
16	732348	733209	3	inviable
16	733625	736433	3	inviable
16	736986	739569	3	inviable
16	740060	741389	3	viable
16	741440	742064	3	inviable
16	742453	743740	3	inviable
16	744174	744384	2	viable
16	744688	745570	3	viable
16	745830	746835	3	inviable
16	747305	748997	3	viable
16	749258	751919	3	inviable
16	752256	752916	2	inviable
16	753300	754245	3	viable
16	754876	758125	3	viable
16	758647	759478	3	viable
16	760024	767491	3	viable
16	767751	768984	3	N/A
16	771652	773125	2	viable
16	773877	775182	2	viable
16	778582	780298	2	viable
16	782044	785668	3	viable
16	786207	787425	3	viable
16	787960	789322	3	viable
16	790082	791117	3	viable
16	791220	792204	3	viable
16	792686	793733	3	viable
16	793913	794498	3	viable
16	794965	795767	2	N/A
16	795980	797210	3	inviable
16	797556	797706	3	N/A
16	798050	798854	3	viable
16	799233	802014	3	viable
16	802358	804077	3	inviable
16	805000	808948	2	N/A
16	808949	810269	2	N/A
16	810986	812453	3	viable
16	813158	814058	3	viable
16	814390	815533	3	viable
16	815736	817923	3	viable
16	818322	819072	3	inviable
16	819767	821423	3	inviable
16	822619	824335	3	viable
16	824692	824926	3	N/A
16	825647	826559	3	viable
16	826835	828140	3	viable
16	829917	830436	3	viable
16	831057	831675	3	N/A
16	832063	833458	3	viable
16	833822	834242	3	viable
16	834564	835209	3	viable
16	835565	837413	3	viable
16	837911	839777	3	viable
16	841265	842666	3	viable
16	843261	844017	3	viable
16	844708	846028	2	N/A
16	846029	849980	2	N/A
16	854937	856257	2	N/A
16	857582	859742	3	viable
16	860316	860415	2	N/A
16	861305	864011	3	viable
16	864451	866422	3	inviable
16	866717	868304	3	inviable
16	868647	869955	3	viable
16	870702	874923	3	viable
16	875367	875994	3	inviable
16	876284	876629	3	viable
16	876849	877632	3	viable
16	878075	878546	3	inviable
16	878689	880165	3	inviable
16	883238	883592	2	N/A
16	883827	885555	3	viable
16	885795	886395	3	viable
16	886526	887837	3	viable
16	888045	888708	3	viable
16	888973	891040	3	inviable
16	891103	892078	3	inviable
16	892331	893726	3	inviable
16	893799	895764	3	viable
16	895960	897001	2	inviable
16	897363	899667	3	inviable
16	900193	900451	3	inviable
16	900754	901555	3	inviable
16	902043	906651	3	viable
16	907217	909431	3	viable
16	909735	911022	3	inviable
16	911256	911797	3	inviable
16	911990	912479	3	viable
16	912663	916959	3	viable
16	917079	919041	3	inviable
16	919380	920484	3	viable
16	921859	922774	2	viable
16	922911	923379	3	viable
16	924306	926937	3	viable
16	931375	932785	2	viable
16	934033	935662	2	viable
16	938150	939032	2	viable
16	939281	939671	2	viable
16	939921	941133	2	viable
16	943879	944185	2	N/A
16	944602	947698	2	N/A
